system:index,count,pixel_id,.geo
+754+606,1,36524382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,36.484501879565485],[-119.59999994985162,36.484501879565485],[-119.59999994985162,36.56450187956548],[-119.67999994985163,36.56450187956548],[-119.67999994985163,36.484501879565485]]]}"
+754+607,1,36444382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,36.40450187956549],[-119.59999994985162,36.40450187956549],[-119.59999994985162,36.484501879565485],[-119.67999994985163,36.484501879565485],[-119.67999994985163,36.40450187956549]]]}"
+754+608,1,36364382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,36.32450187956549],[-119.59999994985162,36.32450187956549],[-119.59999994985162,36.40450187956549],[-119.67999994985163,36.40450187956549],[-119.67999994985163,36.32450187956549]]]}"
+754+609,1,36284382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,36.24450187956548],[-119.59999994985162,36.24450187956548],[-119.59999994985162,36.32450187956549],[-119.67999994985163,36.32450187956549],[-119.67999994985163,36.24450187956548]]]}"
+754+610,1,36204382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,36.164501879565485],[-119.59999994985162,36.164501879565485],[-119.59999994985162,36.24450187956548],[-119.67999994985163,36.24450187956548],[-119.67999994985163,36.164501879565485]]]}"
+754+611,1,36124382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,36.08450187956549],[-119.59999994985162,36.08450187956549],[-119.59999994985162,36.164501879565485],[-119.67999994985163,36.164501879565485],[-119.67999994985163,36.08450187956549]]]}"
+754+612,1,36044382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,36.00450187956549],[-119.59999994985162,36.00450187956549],[-119.59999994985162,36.08450187956549],[-119.67999994985163,36.08450187956549],[-119.67999994985163,36.00450187956549]]]}"
+754+613,1,35964382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,35.92450187956548],[-119.59999994985162,35.92450187956548],[-119.59999994985162,36.00450187956549],[-119.67999994985163,36.00450187956549],[-119.67999994985163,35.92450187956548]]]}"
+754+614,1,35884382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,35.844501879565485],[-119.59999994985162,35.844501879565485],[-119.59999994985162,35.92450187956548],[-119.67999994985163,35.92450187956548],[-119.67999994985163,35.844501879565485]]]}"
+754+615,1,35804382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,35.764501879565486],[-119.59999994985162,35.764501879565486],[-119.59999994985162,35.844501879565485],[-119.67999994985163,35.844501879565485],[-119.67999994985163,35.764501879565486]]]}"
+754+616,1,35724382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,35.68450187956549],[-119.59999994985162,35.68450187956549],[-119.59999994985162,35.764501879565486],[-119.67999994985163,35.764501879565486],[-119.67999994985163,35.68450187956549]]]}"
+754+617,1,35644382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,35.60450187956549],[-119.59999994985162,35.60450187956549],[-119.59999994985162,35.68450187956549],[-119.67999994985163,35.68450187956549],[-119.67999994985163,35.60450187956549]]]}"
+754+618,1,35564382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,35.524501879565484],[-119.59999994985162,35.524501879565484],[-119.59999994985162,35.60450187956549],[-119.67999994985163,35.60450187956549],[-119.67999994985163,35.524501879565484]]]}"
+754+619,1,35484382239565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.67999994985163,35.444501879565486],[-119.59999994985162,35.444501879565486],[-119.59999994985162,35.524501879565484],[-119.67999994985163,35.524501879565484],[-119.67999994985163,35.444501879565486]]]}"
+755+602,1,36844382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.804501879565485],[-119.51999994985162,36.804501879565485],[-119.51999994985162,36.884501879565484],[-119.59999994985162,36.884501879565484],[-119.59999994985162,36.804501879565485]]]}"
+755+603,1,36764382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.72450187956549],[-119.51999994985162,36.72450187956549],[-119.51999994985162,36.804501879565485],[-119.59999994985162,36.804501879565485],[-119.59999994985162,36.72450187956549]]]}"
+755+604,1,36684382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.64450187956549],[-119.51999994985162,36.64450187956549],[-119.51999994985162,36.72450187956549],[-119.59999994985162,36.72450187956549],[-119.59999994985162,36.64450187956549]]]}"
+755+605,1,36604382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.56450187956548],[-119.51999994985162,36.56450187956548],[-119.51999994985162,36.64450187956549],[-119.59999994985162,36.64450187956549],[-119.59999994985162,36.56450187956548]]]}"
+755+606,1,36524382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.484501879565485],[-119.51999994985162,36.484501879565485],[-119.51999994985162,36.56450187956548],[-119.59999994985162,36.56450187956548],[-119.59999994985162,36.484501879565485]]]}"
+755+607,1,36444382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.40450187956549],[-119.51999994985162,36.40450187956549],[-119.51999994985162,36.484501879565485],[-119.59999994985162,36.484501879565485],[-119.59999994985162,36.40450187956549]]]}"
+755+608,1,36364382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.32450187956549],[-119.51999994985162,36.32450187956549],[-119.51999994985162,36.40450187956549],[-119.59999994985162,36.40450187956549],[-119.59999994985162,36.32450187956549]]]}"
+755+609,1,36284382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.24450187956548],[-119.51999994985162,36.24450187956548],[-119.51999994985162,36.32450187956549],[-119.59999994985162,36.32450187956549],[-119.59999994985162,36.24450187956548]]]}"
+755+610,1,36204382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.164501879565485],[-119.51999994985162,36.164501879565485],[-119.51999994985162,36.24450187956548],[-119.59999994985162,36.24450187956548],[-119.59999994985162,36.164501879565485]]]}"
+755+611,1,36124382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.08450187956549],[-119.51999994985162,36.08450187956549],[-119.51999994985162,36.164501879565485],[-119.59999994985162,36.164501879565485],[-119.59999994985162,36.08450187956549]]]}"
+755+612,1,36044382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,36.00450187956549],[-119.51999994985162,36.00450187956549],[-119.51999994985162,36.08450187956549],[-119.59999994985162,36.08450187956549],[-119.59999994985162,36.00450187956549]]]}"
+755+613,1,35964382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,35.92450187956548],[-119.51999994985162,35.92450187956548],[-119.51999994985162,36.00450187956549],[-119.59999994985162,36.00450187956549],[-119.59999994985162,35.92450187956548]]]}"
+755+614,1,35884382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,35.844501879565485],[-119.51999994985162,35.844501879565485],[-119.51999994985162,35.92450187956548],[-119.59999994985162,35.92450187956548],[-119.59999994985162,35.844501879565485]]]}"
+755+615,1,35804382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,35.764501879565486],[-119.51999994985162,35.764501879565486],[-119.51999994985162,35.844501879565485],[-119.59999994985162,35.844501879565485],[-119.59999994985162,35.764501879565486]]]}"
+755+616,1,35724382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,35.68450187956549],[-119.51999994985162,35.68450187956549],[-119.51999994985162,35.764501879565486],[-119.59999994985162,35.764501879565486],[-119.59999994985162,35.68450187956549]]]}"
+755+617,1,35644382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,35.60450187956549],[-119.51999994985162,35.60450187956549],[-119.51999994985162,35.68450187956549],[-119.59999994985162,35.68450187956549],[-119.59999994985162,35.60450187956549]]]}"
+755+618,1,35564382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,35.524501879565484],[-119.51999994985162,35.524501879565484],[-119.51999994985162,35.60450187956549],[-119.59999994985162,35.60450187956549],[-119.59999994985162,35.524501879565484]]]}"
+755+619,1,35484382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,35.444501879565486],[-119.51999994985162,35.444501879565486],[-119.51999994985162,35.524501879565484],[-119.59999994985162,35.524501879565484],[-119.59999994985162,35.444501879565486]]]}"
+755+620,1,35404382319565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.59999994985162,35.36450187956549],[-119.51999994985162,35.36450187956549],[-119.51999994985162,35.444501879565486],[-119.59999994985162,35.444501879565486],[-119.59999994985162,35.36450187956549]]]}"
+756+602,1,36844382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.804501879565485],[-119.43999994985163,36.804501879565485],[-119.43999994985163,36.884501879565484],[-119.51999994985162,36.884501879565484],[-119.51999994985162,36.804501879565485]]]}"
+756+603,1,36764382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.72450187956549],[-119.43999994985163,36.72450187956549],[-119.43999994985163,36.804501879565485],[-119.51999994985162,36.804501879565485],[-119.51999994985162,36.72450187956549]]]}"
+756+604,1,36684382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.64450187956549],[-119.43999994985163,36.64450187956549],[-119.43999994985163,36.72450187956549],[-119.51999994985162,36.72450187956549],[-119.51999994985162,36.64450187956549]]]}"
+756+605,1,36604382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.56450187956548],[-119.43999994985163,36.56450187956548],[-119.43999994985163,36.64450187956549],[-119.51999994985162,36.64450187956549],[-119.51999994985162,36.56450187956548]]]}"
+756+606,1,36524382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.484501879565485],[-119.43999994985163,36.484501879565485],[-119.43999994985163,36.56450187956548],[-119.51999994985162,36.56450187956548],[-119.51999994985162,36.484501879565485]]]}"
+756+607,1,36444382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.40450187956549],[-119.43999994985163,36.40450187956549],[-119.43999994985163,36.484501879565485],[-119.51999994985162,36.484501879565485],[-119.51999994985162,36.40450187956549]]]}"
+756+608,1,36364382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.32450187956549],[-119.43999994985163,36.32450187956549],[-119.43999994985163,36.40450187956549],[-119.51999994985162,36.40450187956549],[-119.51999994985162,36.32450187956549]]]}"
+756+609,1,36284382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.24450187956548],[-119.43999994985163,36.24450187956548],[-119.43999994985163,36.32450187956549],[-119.51999994985162,36.32450187956549],[-119.51999994985162,36.24450187956548]]]}"
+756+610,1,36204382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.164501879565485],[-119.43999994985163,36.164501879565485],[-119.43999994985163,36.24450187956548],[-119.51999994985162,36.24450187956548],[-119.51999994985162,36.164501879565485]]]}"
+756+611,1,36124382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.08450187956549],[-119.43999994985163,36.08450187956549],[-119.43999994985163,36.164501879565485],[-119.51999994985162,36.164501879565485],[-119.51999994985162,36.08450187956549]]]}"
+756+612,1,36044382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,36.00450187956549],[-119.43999994985163,36.00450187956549],[-119.43999994985163,36.08450187956549],[-119.51999994985162,36.08450187956549],[-119.51999994985162,36.00450187956549]]]}"
+756+613,1,35964382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,35.92450187956548],[-119.43999994985163,35.92450187956548],[-119.43999994985163,36.00450187956549],[-119.51999994985162,36.00450187956549],[-119.51999994985162,35.92450187956548]]]}"
+756+614,1,35884382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,35.844501879565485],[-119.43999994985163,35.844501879565485],[-119.43999994985163,35.92450187956548],[-119.51999994985162,35.92450187956548],[-119.51999994985162,35.844501879565485]]]}"
+756+615,1,35804382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,35.764501879565486],[-119.43999994985163,35.764501879565486],[-119.43999994985163,35.844501879565485],[-119.51999994985162,35.844501879565485],[-119.51999994985162,35.764501879565486]]]}"
+756+616,1,35724382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,35.68450187956549],[-119.43999994985163,35.68450187956549],[-119.43999994985163,35.764501879565486],[-119.51999994985162,35.764501879565486],[-119.51999994985162,35.68450187956549]]]}"
+756+617,1,35644382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,35.60450187956549],[-119.43999994985163,35.60450187956549],[-119.43999994985163,35.68450187956549],[-119.51999994985162,35.68450187956549],[-119.51999994985162,35.60450187956549]]]}"
+756+618,1,35564382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,35.524501879565484],[-119.43999994985163,35.524501879565484],[-119.43999994985163,35.60450187956549],[-119.51999994985162,35.60450187956549],[-119.51999994985162,35.524501879565484]]]}"
+756+619,1,35484382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,35.444501879565486],[-119.43999994985163,35.444501879565486],[-119.43999994985163,35.524501879565484],[-119.51999994985162,35.524501879565484],[-119.51999994985162,35.444501879565486]]]}"
+756+620,1,35404382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,35.36450187956549],[-119.43999994985163,35.36450187956549],[-119.43999994985163,35.444501879565486],[-119.51999994985162,35.444501879565486],[-119.51999994985162,35.36450187956549]]]}"
+756+621,1,35324382399565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.51999994985162,35.28450187956549],[-119.43999994985163,35.28450187956549],[-119.43999994985163,35.36450187956549],[-119.51999994985162,35.36450187956549],[-119.51999994985162,35.28450187956549]]]}"
+757+603,1,36764382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,36.72450187956549],[-119.35999994985163,36.72450187956549],[-119.35999994985163,36.804501879565485],[-119.43999994985163,36.804501879565485],[-119.43999994985163,36.72450187956549]]]}"
+757+604,1,36684382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,36.64450187956549],[-119.35999994985163,36.64450187956549],[-119.35999994985163,36.72450187956549],[-119.43999994985163,36.72450187956549],[-119.43999994985163,36.64450187956549]]]}"
+757+605,1,36604382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,36.56450187956548],[-119.35999994985163,36.56450187956548],[-119.35999994985163,36.64450187956549],[-119.43999994985163,36.64450187956549],[-119.43999994985163,36.56450187956548]]]}"
+757+606,1,36524382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,36.484501879565485],[-119.35999994985163,36.484501879565485],[-119.35999994985163,36.56450187956548],[-119.43999994985163,36.56450187956548],[-119.43999994985163,36.484501879565485]]]}"
+757+607,1,36444382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,36.40450187956549],[-119.35999994985163,36.40450187956549],[-119.35999994985163,36.484501879565485],[-119.43999994985163,36.484501879565485],[-119.43999994985163,36.40450187956549]]]}"
+757+608,1,36364382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,36.32450187956549],[-119.35999994985163,36.32450187956549],[-119.35999994985163,36.40450187956549],[-119.43999994985163,36.40450187956549],[-119.43999994985163,36.32450187956549]]]}"
+757+609,1,36284382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,36.24450187956548],[-119.35999994985163,36.24450187956548],[-119.35999994985163,36.32450187956549],[-119.43999994985163,36.32450187956549],[-119.43999994985163,36.24450187956548]]]}"
+757+610,1,36204382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,36.164501879565485],[-119.35999994985163,36.164501879565485],[-119.35999994985163,36.24450187956548],[-119.43999994985163,36.24450187956548],[-119.43999994985163,36.164501879565485]]]}"
+757+611,1,36124382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,36.08450187956549],[-119.35999994985163,36.08450187956549],[-119.35999994985163,36.164501879565485],[-119.43999994985163,36.164501879565485],[-119.43999994985163,36.08450187956549]]]}"
+757+612,1,36044382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,36.00450187956549],[-119.35999994985163,36.00450187956549],[-119.35999994985163,36.08450187956549],[-119.43999994985163,36.08450187956549],[-119.43999994985163,36.00450187956549]]]}"
+757+613,1,35964382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,35.92450187956548],[-119.35999994985163,35.92450187956548],[-119.35999994985163,36.00450187956549],[-119.43999994985163,36.00450187956549],[-119.43999994985163,35.92450187956548]]]}"
+757+614,1,35884382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,35.844501879565485],[-119.35999994985163,35.844501879565485],[-119.35999994985163,35.92450187956548],[-119.43999994985163,35.92450187956548],[-119.43999994985163,35.844501879565485]]]}"
+757+615,1,35804382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,35.764501879565486],[-119.35999994985163,35.764501879565486],[-119.35999994985163,35.844501879565485],[-119.43999994985163,35.844501879565485],[-119.43999994985163,35.764501879565486]]]}"
+757+616,1,35724382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,35.68450187956549],[-119.35999994985163,35.68450187956549],[-119.35999994985163,35.764501879565486],[-119.43999994985163,35.764501879565486],[-119.43999994985163,35.68450187956549]]]}"
+757+617,1,35644382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,35.60450187956549],[-119.35999994985163,35.60450187956549],[-119.35999994985163,35.68450187956549],[-119.43999994985163,35.68450187956549],[-119.43999994985163,35.60450187956549]]]}"
+757+618,1,35564382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,35.524501879565484],[-119.35999994985163,35.524501879565484],[-119.35999994985163,35.60450187956549],[-119.43999994985163,35.60450187956549],[-119.43999994985163,35.524501879565484]]]}"
+757+619,1,35484382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,35.444501879565486],[-119.35999994985163,35.444501879565486],[-119.35999994985163,35.524501879565484],[-119.43999994985163,35.524501879565484],[-119.43999994985163,35.444501879565486]]]}"
+757+620,1,35404382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,35.36450187956549],[-119.35999994985163,35.36450187956549],[-119.35999994985163,35.444501879565486],[-119.43999994985163,35.444501879565486],[-119.43999994985163,35.36450187956549]]]}"
+757+621,1,35324382479565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.43999994985163,35.28450187956549],[-119.35999994985163,35.28450187956549],[-119.35999994985163,35.36450187956549],[-119.43999994985163,35.36450187956549],[-119.43999994985163,35.28450187956549]]]}"
+758+604,1,36684382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,36.64450187956549],[-119.27999994985163,36.64450187956549],[-119.27999994985163,36.72450187956549],[-119.35999994985163,36.72450187956549],[-119.35999994985163,36.64450187956549]]]}"
+758+605,1,36604382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,36.56450187956548],[-119.27999994985163,36.56450187956548],[-119.27999994985163,36.64450187956549],[-119.35999994985163,36.64450187956549],[-119.35999994985163,36.56450187956548]]]}"
+758+606,1,36524382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,36.484501879565485],[-119.27999994985163,36.484501879565485],[-119.27999994985163,36.56450187956548],[-119.35999994985163,36.56450187956548],[-119.35999994985163,36.484501879565485]]]}"
+758+607,1,36444382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,36.40450187956549],[-119.27999994985163,36.40450187956549],[-119.27999994985163,36.484501879565485],[-119.35999994985163,36.484501879565485],[-119.35999994985163,36.40450187956549]]]}"
+758+608,1,36364382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,36.32450187956549],[-119.27999994985163,36.32450187956549],[-119.27999994985163,36.40450187956549],[-119.35999994985163,36.40450187956549],[-119.35999994985163,36.32450187956549]]]}"
+758+609,1,36284382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,36.24450187956548],[-119.27999994985163,36.24450187956548],[-119.27999994985163,36.32450187956549],[-119.35999994985163,36.32450187956549],[-119.35999994985163,36.24450187956548]]]}"
+758+610,1,36204382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,36.164501879565485],[-119.27999994985163,36.164501879565485],[-119.27999994985163,36.24450187956548],[-119.35999994985163,36.24450187956548],[-119.35999994985163,36.164501879565485]]]}"
+758+611,1,36124382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,36.08450187956549],[-119.27999994985163,36.08450187956549],[-119.27999994985163,36.164501879565485],[-119.35999994985163,36.164501879565485],[-119.35999994985163,36.08450187956549]]]}"
+758+612,1,36044382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,36.00450187956549],[-119.27999994985163,36.00450187956549],[-119.27999994985163,36.08450187956549],[-119.35999994985163,36.08450187956549],[-119.35999994985163,36.00450187956549]]]}"
+758+613,1,35964382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,35.92450187956548],[-119.27999994985163,35.92450187956548],[-119.27999994985163,36.00450187956549],[-119.35999994985163,36.00450187956549],[-119.35999994985163,35.92450187956548]]]}"
+758+614,1,35884382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,35.844501879565485],[-119.27999994985163,35.844501879565485],[-119.27999994985163,35.92450187956548],[-119.35999994985163,35.92450187956548],[-119.35999994985163,35.844501879565485]]]}"
+758+615,1,35804382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,35.764501879565486],[-119.27999994985163,35.764501879565486],[-119.27999994985163,35.844501879565485],[-119.35999994985163,35.844501879565485],[-119.35999994985163,35.764501879565486]]]}"
+758+616,1,35724382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,35.68450187956549],[-119.27999994985163,35.68450187956549],[-119.27999994985163,35.764501879565486],[-119.35999994985163,35.764501879565486],[-119.35999994985163,35.68450187956549]]]}"
+758+617,1,35644382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,35.60450187956549],[-119.27999994985163,35.60450187956549],[-119.27999994985163,35.68450187956549],[-119.35999994985163,35.68450187956549],[-119.35999994985163,35.60450187956549]]]}"
+758+618,1,35564382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,35.524501879565484],[-119.27999994985163,35.524501879565484],[-119.27999994985163,35.60450187956549],[-119.35999994985163,35.60450187956549],[-119.35999994985163,35.524501879565484]]]}"
+758+619,1,35484382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,35.444501879565486],[-119.27999994985163,35.444501879565486],[-119.27999994985163,35.524501879565484],[-119.35999994985163,35.524501879565484],[-119.35999994985163,35.444501879565486]]]}"
+758+620,1,35404382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,35.36450187956549],[-119.27999994985163,35.36450187956549],[-119.27999994985163,35.444501879565486],[-119.35999994985163,35.444501879565486],[-119.35999994985163,35.36450187956549]]]}"
+758+621,1,35324382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,35.28450187956549],[-119.27999994985163,35.28450187956549],[-119.27999994985163,35.36450187956549],[-119.35999994985163,35.36450187956549],[-119.35999994985163,35.28450187956549]]]}"
+758+622,1,35244382559565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.35999994985163,35.204501879565484],[-119.27999994985163,35.204501879565484],[-119.27999994985163,35.28450187956549],[-119.35999994985163,35.28450187956549],[-119.35999994985163,35.204501879565484]]]}"
+759+604,1,36684382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,36.64450187956549],[-119.19999994985162,36.64450187956549],[-119.19999994985162,36.72450187956549],[-119.27999994985163,36.72450187956549],[-119.27999994985163,36.64450187956549]]]}"
+759+605,1,36604382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,36.56450187956548],[-119.19999994985162,36.56450187956548],[-119.19999994985162,36.64450187956549],[-119.27999994985163,36.64450187956549],[-119.27999994985163,36.56450187956548]]]}"
+759+606,1,36524382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,36.484501879565485],[-119.19999994985162,36.484501879565485],[-119.19999994985162,36.56450187956548],[-119.27999994985163,36.56450187956548],[-119.27999994985163,36.484501879565485]]]}"
+759+607,1,36444382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,36.40450187956549],[-119.19999994985162,36.40450187956549],[-119.19999994985162,36.484501879565485],[-119.27999994985163,36.484501879565485],[-119.27999994985163,36.40450187956549]]]}"
+759+608,1,36364382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,36.32450187956549],[-119.19999994985162,36.32450187956549],[-119.19999994985162,36.40450187956549],[-119.27999994985163,36.40450187956549],[-119.27999994985163,36.32450187956549]]]}"
+759+609,1,36284382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,36.24450187956548],[-119.19999994985162,36.24450187956548],[-119.19999994985162,36.32450187956549],[-119.27999994985163,36.32450187956549],[-119.27999994985163,36.24450187956548]]]}"
+759+610,1,36204382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,36.164501879565485],[-119.19999994985162,36.164501879565485],[-119.19999994985162,36.24450187956548],[-119.27999994985163,36.24450187956548],[-119.27999994985163,36.164501879565485]]]}"
+759+611,1,36124382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,36.08450187956549],[-119.19999994985162,36.08450187956549],[-119.19999994985162,36.164501879565485],[-119.27999994985163,36.164501879565485],[-119.27999994985163,36.08450187956549]]]}"
+759+612,1,36044382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,36.00450187956549],[-119.19999994985162,36.00450187956549],[-119.19999994985162,36.08450187956549],[-119.27999994985163,36.08450187956549],[-119.27999994985163,36.00450187956549]]]}"
